placeId,Stall Name,Cuisine,Cuisine 1,Cuisine 2,Cuisine 3,Shop Type,Address,Google Address,Average Review,Number of Reviews
17633,Mr Teh Tarik (Woodlands),"['Halal', 'Indian', 'Indonesian', 'Malaysian']",Halal,Indian,Indonesian,Kiosk or Stall,#01-750  Woodlands Street 31 731306,"306A Woodlands Street 31, Singapore 731306",3.8,468
17634,Kim Hua Guan,"['Chinese', 'Snacks']",Chinese,Snacks,,Kiosk or Stall,  ,"32 New Market Rd, #01-1022, Singapore 050032",3.9,31
17635,Tian Huat Lor Mee & Shredded Chicken Noodles,['Chinese'],Chinese,,,Kiosk or Stall,#01-07 Kovan Food Centre Hougang Street 21 530209,,,
17636,Carrot Cake Fried Kway Teow Fried Oyster,"['Asian', 'Chinese', 'Local']",Asian,Chinese,Local,Kiosk or Stall,#01-40 Ci Yuan Hawker Centre Hougang Avenue 9 538776,"30 Seng Poh Rd, #02-08, Singapore 168898",3.3,8
17637,8 Degrees Taiwanese Bistro (Tech Chye Terrace),"['Asian', 'Chinese', 'Fusion', 'Taiwanese', 'Western']",Asian,Chinese,Fusion,Cafe,  Tech Chye Terrace 545616,"37 Teck Chye Terrace, Singapore 545734",4,552
17638,Rockery,['Fruits & Drinks'],Fruits & Drinks,,,Kiosk or Stall,#01-34 Sun Plaza Sembawang Drive 757713,,,
17639,Kao Zi Wei (Hougang),['Hong Kong'],Hong Kong,,,Kiosk or Stall,#01-02 FoodLoft Hougang Street 11 531159,"Block 159A Hougang Street 11, #01-02, Singapore 531159",,
17640,Xin Yuan Ji (Tan Quee Lan St),"['Asian', 'Cantonese', 'Chinese', 'Local', 'Singaporean']",Asian,Cantonese,Chinese,Restaurant,#01-01  Tan Quee Lan Street 188117,"31 Tan Quee Lan St, #01-01, Singapore 188117",4.2,936
17641,Want Chicken,['Western'],Western,,,Cafe,#01-K12 Hougang Point Hougang Street 91 538692,"1 Hougang Street 91, #01-24/25, Singapore 538692",3.6,278
17642,Teochew Handmade Fishball Noodle,"['Asian', 'Chinese', 'Teochew']",Asian,Chinese,Teochew,Kiosk or Stall,#01-07 Ci Yuan Hawker Centre Hougang Avenue 9 538776,"51 Hougang Ave 9, #01-07 Ci Yuan Hawker Centre, Singapore 538776",2,1
17643,G C Food Court,[None],,,,Coffee Shop,#01-19  Woodlands Street 31 730306,"306 Woodlands Street 31, Singapore 730306",,
17644,888 Mookata (Kovan),"['Steamboat', 'Thai']",Steamboat,Thai,,Kiosk or Stall,#01-349  Hougang Street 21 530212,212 Hougang Street 21,4.1,416
17645,The Pasta Stop,"['European', 'Italian', 'Western']",European,Italian,Western,Kiosk or Stall,#01-27 Ci Yuan Hawker Centre Hougang Avenue 9 538776,,,
17646,Ah Seng Bak Kut Teh (Hougang),['Singaporean'],Singaporean,,,Kiosk or Stall,#01-158  Hougang Central 530806,"806 Hougang Central, #01-158, Singapore 530806",3.1,26
17647,Proofer (Heartland Mall),"['European', 'French', 'Pizza']",European,French,Pizza,Cafe,#01-02 Heartland Mall Hougang Street 21 530205,"205 Hougang Street 21, Singapore 530205",3.2,13
17648,Each A Cup (Woodlands Street 31),['Drinks'],Drinks,,,Kiosk or Stall,#01-287  Woodlands Street 31 730302,"#01-287, Blk, 302 Woodlands Street 31, 730302",3.8,14
17649,Teh Tarik Roti Prata,"['Asian', 'Indian', 'South Indian']",Asian,Indian,South Indian,Kiosk or Stall,#01-43 Ci Yuan Hawker Centre Hougang Avenue 9 538776,"51 Hougang Ave 9, #01-43 Ci Yuan Hawker Centre, Singapore 538776",3.8,11
17650,Chia Restaurant,"['Asian', 'Chinese']",Asian,Chinese,,Restaurant,  Teck Chye Terrace 545731,,,
17651,Yong Tau Foo (Hougang Mall) (Hougang Mall),"['Asian', 'Chinese', 'Local', 'Singaporean']",Asian,Chinese,Local,Kiosk or Stall,"Stall #14 Foodcourt, Hougang Mall Hougang Avenue 10 538766",,,
17652,Kovan Rojak,['Malaysian'],Malaysian,,,Kiosk or Stall,#01-01 Kovan Hougang Market and Food Centre Hougang Street 21 530209,"209 Hougang Street 21, #01-43, Singapore 530209",2.9,12
17653,Tiong Hoe Specialty Coffee,[None],,,,Cafe,#01-1133 Stirling View Stirling Road 140170,"170 Stirling Rd, #01-1133, Singapore 140170",4.5,375
17654,goo lTALIANO,"['Italian', 'Japanese']",Italian,Japanese,,Restaurant,#01-01  North Canal Road 059291,"01-01, 35 N Canal Rd, Singapore 059291",4.1,91
17655,Qi Ji (Hougang Mall),"['Halal', 'Local', 'Malaysian', 'Singaporean']",Halal,Local,Malaysian,Cafe,#01-41 Hougang Mall Hougang Avenue 10 538766,"90 Hougang Ave 10, #01-41 Hougang Mall, Singapore 538766",3.9,145
17656,"Ah Hui Big Prawn Noodle, Long House (Kovan Market & Food Centre)",['Chinese'],Chinese,,,Kiosk or Stall,#01-59 Kovan Food Centre Hougang Street 21 530209,"209 Hougang Street 21, #01-59 Market & Food Centre, Singapore 530209",3.1,8
17657,Hai Xian Zhu Zhou (Yishun),['Chinese'],Chinese,,,Kiosk or Stall,#01-472  Yishun Street 21 760233,"233 Yishun Street 21, Singapore 760233",4.1,272
17658,House of Mookata,['Thai'],Thai,,,Kiosk or Stall, Monte Kidz World (hougang) Hougang Street 51 538719,"21 Hougang Street 51, Green Shopping Mall, Singapore 538719",4,38
17659,JLD Dragon (Hougang),['Drinks'],Drinks,,,Kiosk or Stall,#01-04 Hougang Crimson Hougang Avenue 9 532932,"83 Punggol Central, B1-43 Waterway Point, Singapore 828761",3.6,19
17660,Xiang Kang Zai Yu Chun,"['Asian', 'Chinese', 'Zi Char']",Asian,Chinese,Zi Char,Kiosk or Stall,#01-23 Ci Yuan Hawker Centre Hougang Avenue 9 538776,,,
17661,Al Falah Restaurant (Woodlands),['Indian'],Indian,,,Restaurant,#01-277  Woodlands Street 31 730302,"302 Woodlands Street 31, Singapore 730302",3.1,12
17662,Pho Street (Compass One),"['Asian', 'Snacks', 'Vietnamese']",Asian,Snacks,Vietnamese,Kiosk or Stall,#01-47 Compass One Sengkang Square 545078,"1 Sengkang Square, #01-47, Singapore 545078",4.4,378
17663,A&C Braised Duck & Kway Chap,['Singaporean'],Singaporean,,,Kiosk or Stall,#01-319  Yishun Street 61 760605,,,
17664,Divine Realm Vegetarian Restaurant,"['Asian', 'Local', 'Singaporean', 'Vegetarian']",Asian,Local,Singaporean,Restaurant,#01-630  Hougang Ave 8 530501,"501 Hougang Ave 8, ＃01-630 Block 501, Singapore 530501",4.2,561
17665,Restaurant 121,"['Asian', 'Chinese', 'Singaporean']",Asian,Chinese,Singaporean,Kiosk or Stall,#01-84  Hougang Ave 3 530006,"6 Hougang Ave 3, #01-84, Singapore 530006",4.1,97
17666,Guang Ji Niang Dou Fu,"['Chinese', 'Singaporean']",Chinese,Singaporean,,Kiosk or Stall,#01-40 Kovan Hougang Market and Food Centre Hougang Street 21 530209,"209 Hougang Street 21, #01-40, Singapore 530209",3,2
17667,Zhen Xin Shui Guo,['Chinese'],Chinese,,,Kiosk or Stall,#01-59 Kovan Hougang Market and Food Centre Hougang Street 21 530209,"34 Upper Cross St, Singapore 050032",,
17668,Hiang Ji Roasted Meat & Noodle House (Hougang),['Chinese'],Chinese,,,Kiosk or Stall,#01-967  Hougang Street 61 530684,,,
17669,Tokyo Sundubu (Raffles City),"['Asian', 'Japanese', 'Korean']",Asian,Japanese,Korean,Restaurant,#B1-16 Raffles City North Bridge Road 179103,"252 North Bridge Rd, #B1-16, Singapore 179103",3.9,100
17670,Xiang Rui Porridge,['Chinese'],Chinese,,,Kiosk or Stall,#01-28 Kovan Food Centre Hougang Street 21 530209,"209 Hougang Street 21, Singapore 530209",3.3,16
17671,Juewei (Heartland Mall),['Chinese'],Chinese,,,Kiosk or Stall,#01-K4 Heartland Mall Hougang Street 21 530205,"205 Hougang Street 21, Singapore 530204",,
17672,Tenkai Shokudo,"['Asian', 'Japanese']",Asian,Japanese,,Cafe,#01-17A China Square Food Centre Telok Ayer Street 048441,,,
17673,FPC Seafood,"['Asian', 'Chinese', 'Zi Char']",Asian,Chinese,Zi Char,Cafe,#01-47  Tampines Street 21 520267,"Block 267 Tampines Street 21, #01-47, Singapore 520267",4.6,137
17674,Burger King (Fuchun Community Club),"['American', 'Western']",American,Western,,Fast Food Place,#01-01 Fuchun Community Club Woodlands Street 31 738581,"#01-01 Fuchun Community Club, 1 Woodlands Street 31, 738581",3.9,235
17675,Old Street Bak Kut Teh (Compass One),"['Asian', 'Chinese', 'Local']",Asian,Chinese,Local,Restaurant,#01-36 Compass One Sengkang Square 545078,"#01-36, Compass One, 1 Sengkang Square, Singapore 545078",3.5,127
17676,Xiang Xiang Vegetarian Food & Fruit,"['Asian', 'Chinese', 'Fruits & Drinks', 'Vegetarian']",Asian,Chinese,Fruits & Drinks,Restaurant,#01-228  Hougang Central 530810,,,
17677,Bengawan Solo (Sun Plaza),"['Desserts', 'Snacks']",Desserts,Snacks,,Cafe,#B1-13 Sun Plaza Sembawang Drive 757713,"30 Sembawang Dr, #B1-15/16, Singapore 757713",4.4,12
17678,Penang Fried Kway Teow Fried Oyster,"['Asian', 'Local', 'Malaysian']",Asian,Local,Malaysian,Kiosk or Stall,#01-04 Ci Yuan Hawker Centre Hougang Avenue 9 538776,"51 Hougang Ave 9, #01-04 Ci Yuan Hawker Centre, Singapore 538776",,
17679,Shu Shi Piao Xiang Vegetarian,['Vegetarian'],Vegetarian,,,Kiosk or Stall,#01-33 Ci Yuan Hawker Centre Hougang Avenue 9 538776,"51 Hougang Ave 9, #01-33 Ci Yuan Hawker Centre, Singapore 538776",4,1
17680,Dessert (Ci Yuan Hawker Centre),['Desserts'],Desserts,,,Kiosk or Stall,#01-25 Ci Yuan Hawker Centre Hougang Avenue 9 538776,"51 Hougang Ave 9, Ci Yuan Community Centre, Singapore 538776",,
17681,Dong Fang Lao Jie Fang,['Chinese'],Chinese,,,Kiosk or Stall,#01-51 Kovan Hougang Market and Food Centre Hougang Street 21 530209,"32 New Market Rd, #03-1074, Singapore 050032",2.7,3
17682,Traditional Pork Ribs Prawn Noodle,['Local'],Local,,,Kiosk or Stall,#01-29 Ci Yuan Hawker Centre Hougang Avenue 9 538776,"51 Hougang Ave 9, #01-29 Ci Yuan Hawker Centre, Singapore 538776",3.7,3
17683,Fragrance (Sun Plaza),"['Chinese', 'Snacks']",Chinese,Snacks,,Food Retailer,#B1-14 Sun Plaza Sembawang Drive 757713,"30 Sembawang Dr, #B1-14 Sun Plaza, Singapore 757713",5,1
17684,Nan Fang Ming Cha Shi,['Fruits & Drinks'],Fruits & Drinks,,,Kiosk or Stall,#01-06 Kovan Hougang Market and Food Centre Hougang Street 21 530209,,,
17685,Zao Lek Lok Lok,"['Asian', 'Chinese', 'Local']",Asian,Chinese,Local,Restaurant, Paya Lebar Kovan Community Club Hougang Street 21 530207,"28, #01-03 Tai Seng St, Hainan Foodcourt, 534106",4.1,148
17686,Super Simple,"['Asian', 'Western']",Asian,Western,,Kiosk or Stall,#01-04 China Square Food Centre Telok Ayer Street 048441,"51 Telok Ayer St, #01-04 China Square, Singapore 048441",4.1,39
17687,Dong Fang Cha Shi,['Fruits & Drinks'],Fruits & Drinks,,,Kiosk or Stall,#01-59 Kovan Hougang Market and Food Centre Hougang Street 21 530209,"79 Circuit Rd, Singapore 370079",2,2
17688,Yishun Famous Teochew Porridge,"['Asian', 'Chinese', 'Teochew']",Asian,Chinese,Teochew,Cafe,#01-57  Yishun Street 61 760630,"630 Yishun Street 61, Singapore 760630",4,173
17689,Great World Hong Kong Roast (Food Republic @ VivoCity),['Singaporean'],Singaporean,,,Kiosk or Stall,#03-01 Vivocity Harbourfront Walk 098585,"1 HarbourFront Walk, #03 - 01, Singapore 098585",,
17690,Qing Lai Chang Ban Mian,"['Asian', 'Chinese']",Asian,Chinese,,Kiosk or Stall,#01-45 Kovan Hougang Market and Food Centre Hougang Street 21 530209,"22 Sin Ming Rd, #01-224, Singapore 570022",4.1,52
17691,D Bakery House (Woodlands Street 31),"['Desserts', 'Snacks']",Desserts,Snacks,,Confectionery or Bakery,#01-113  Woodlands Street 31 730304,"Woodlands Street 31, #01-113 Block 304, Singapore 730304",3.7,3
17692,Yam Mee,"['Asian', 'Chinese', 'Teochew']",Asian,Chinese,Teochew,Kiosk or Stall,#01-35 Kovan Market And Food Centre Hougang Street 21 530209,"209 Hougang Street 21, 01-35, Singapore 530209",4.1,53
17693,Gong Yuan Ma La Tang (Heartland Mall),"['Chinese', 'Seafood', 'Vegetarian']",Chinese,Seafood,Vegetarian,Kiosk or Stall,#02-15 Heartland Mall Hougang Street 21 530205,"205 Hougang Street 21, #02-15 Heartland Mall, Singapore 530205",3.6,109
17694,San Xing Coffee Stall,['Fruits & Drinks'],Fruits & Drinks,,,Kiosk or Stall,#01-43 Kovan Hougang Market and Food Centre Hougang Street 21 530209,"209 Hougang Street 21, #01-43, Singapore 530209",4.5,11
17695,Yong Hua Coffee Stall,['Fruits & Drinks'],Fruits & Drinks,,,Kiosk or Stall,#01-42 Kovan Hougang Market and Food Centre Hougang Street 21 530209,"209 Hougang Street 21, #01-42 Market & Food Centre, Singapore 530209",,
17696,Weng Huat Carrot Cake,"['Chinese', 'Singaporean']",Chinese,Singaporean,,Kiosk or Stall,#01-58 Kovan Hougang Market and Food Centre Hougang Street 21 530209,"209 Hougang Street 21, #01-58, Singapore 530209",4.8,11
17697,Toast Box (Heartland Mall),"['Asian', 'Chinese', 'Local', 'Malaysian', 'Singaporean']",Asian,Chinese,Local,Cafe,Level 1 HeartLand Mall-Kovan Hougang Street 21 530204,"205 Hougang Street 21, Singapore 530205",3.6,141
17698,You Tiao Soya Bean,"['Desserts', 'Snacks']",Desserts,Snacks,,Kiosk or Stall,#01-19 Ci Yuan Hawker Centre Hougang Avenue 9 538776,"51 Hougang Ave 9, #01-19 Ci Yuan Hawker Centre, Singapore 538776",5,2
17699,306 Rojak,['Singaporean'],Singaporean,,,Kiosk or Stall,#01-19 G C Restaurant Woodlands Street 31 730306,,,
17700,Proofer Boulangerie (Sun Plaza),"['European', 'French', 'Pizza']",European,French,Pizza,Cafe,#B1-30 Sun Plaza Sembawang Drive 757713,"30 Sembawang Dr, Singapore 757713",4.3,3
17701,Hong Kong Chef's Kitchen,"['Asian', 'Chinese', 'Seafood', 'Zi Char']",Asian,Chinese,Seafood,Kiosk or Stall,#01-24 Ci Yuan Hawker Centre Hougang Avenue 9 538776,"51 Hougang Ave 9, #01-23 / 24 Ci Yuan Hawker Centre, Singapore 538776",3.1,34
17702,Lai Yi Wan (Kovan 209 Market & Food Centre),"['Chinese', 'Singaporean']",Chinese,Singaporean,,Kiosk or Stall,#01-03 Kovan 209 Market & Food Centre Hougang Street 21 530209,,,
17703,Baker's Oven Pattisieries (Sengkang East Way),"['Desserts', 'Western']",Desserts,Western,,Confectionery or Bakery,  Sengkang East Way 544885,"91 Sengkang E Way, Singapore 544885",5,5
17704,Fragrance (Heartland Mall),"['Chinese', 'Snacks']",Chinese,Snacks,,Food Retailer,#01-135 Heartland Mall Hougang Street 21 530205,"Hougang Street 21, #01-135 Heartland Mall, BLK 205, Singapore 530205",2.3,4
17705,Hoe Heng Sunny,['Asian'],Asian,,,Kiosk or Stall,#05-01 313 @ Somerset Orchard Road 238895,,,
17706,Scissors Curry Rice,['Chinese'],Chinese,,,Kiosk or Stall,#01-33 Kovan Hougang Market and Food Centre Hougang Street 21 530209,"229 Jln Besar, Singapore 208905",,
17707,Chicken Box (Yishun),[None],,,,Hawker,  Yishun Street 61 760630,"618 Yishun Ring Rd, Block 618, Singapore 760618",2.6,10
17708,Umi Sushi (Hougang 1),['Japanese'],Japanese,,,Kiosk or Stall,#01-28/29 Hougang 1 Hougang Street 91 538692,"1 Hougang Street 91, Singapore 538692",3,4
17709,Heavenly Wang (Hougang 1),"['Asian', 'Local', 'Singaporean']",Asian,Local,Singaporean,Cafe,#01-22 Hougang 1 Hougang Street 91 538692,"1, #01-22 Hougang Street 91, Hougang 1, 538692",3.4,94
17710,Bugis Street Chuen Chuen Chicken Rice (Bugis),['Chinese'],Chinese,,,Restaurant,#01-01 Heritage Place Tan Quee Lan Street 188108,"21 Tan Quee Lan St, #01-01 Heritage Place, Singapore 188108",4,237
17711,Foodz9,"['Desserts', 'Local']",Desserts,Local,,Kiosk or Stall,  Hougang Street 11 530154,,,
17712,McDonald's (Sun Plaza),"['American', 'Desserts', 'Halal', 'Snacks', 'Western']",American,Desserts,Halal,Fast Food Place,#01-16/17 Sun Plaza Sembawang Drive 757713,"30 Sembawang Dr, #01-16 /17 Sun Plaza, Singapore 757713",,
17713,Central Hong Kong Cafe (Vivo City),"['Asian', 'Chinese', 'Hong Kong']",Asian,Chinese,Hong Kong,Cafe,#B2-13 Vivocity HarbourFront Walk 098585,"1 HarbourFront Walk, #B2-13/14 VivoCity, Singapore 098585",3.5,292
17714,Ah Seah Teochew Porridge (Teck Chye Terrace),"['Asian', 'Chinese', 'Teochew']",Asian,Chinese,Teochew,Kiosk or Stall,  Teck Chye Terrace 545731,"31 Teck Chye Terrace, Singapore 545731",3.9,669
17715,Ichiban Sushi (Hougang Mall),"['Asian', 'Japanese']",Asian,Japanese,,Restaurant,#02-23 Hougang Mall Hougang Avenue 10 538766,"90 Hougang Avenue 10 #02-23, Hougang Mall, 538766",3.7,215
17716,Choo Chiang Roasted Meat Noodle House (Woodlands Street),"['Cantonese', 'Chinese', 'Hong Kong']",Cantonese,Chinese,Hong Kong,Kiosk or Stall,#01-277  Woodlands Street 31 730302,"15 Woodlands Loop, Singapore 738322",,
17717,Pontian Wanton Mee (Kovan Hougang Market and Food Centre),"['Chinese', 'Malaysian']",Chinese,Malaysian,,Kiosk or Stall,#01-10 Kovan Food Centre Hougang Street 21 530209,"209 Hougang Street 21, #01-10, Singapore 530209",3,3
17718,Ding Ji (Woodland 304),['Chinese'],Chinese,,,Kiosk or Stall,#01-125  Woodlands Street 31 730304,"Woodlands Street 31, #01-125 Block 304, Singapore 730304",2.3,3
17719,Chef-in-Box Vendcafé (Rivervale Street),"['Halal', 'Indian', 'Local', 'Malaysian', 'Western']",Halal,Indian,Local,Kiosk or Stall,  Rivervale Street 540136,"136 Rivervale St, Singapore 540136",3.7,54
17720,Water-rise Pancakes And Waffles,['Fusion'],Fusion,,,Restaurant, Ue Print Media Hub Tai Seng Avenue 534167,"61 Kaki Bukit Ave 1, Shun Li Ind Park, Singapore 417943",3,7
17721,Yuan Ji Coffee Stall,['Fruits & Drinks'],Fruits & Drinks,,,Kiosk or Stall,#01-21 Kovan Hougang Market and Food Centre Hougang Street 21 530209,,,
17722,Old Street Bak Kut Teh (Sun Plaza),"['Asian', 'Chinese', 'Local']",Asian,Chinese,Local,Restaurant,#01-23/24 Sun Plaza Sembawang Drive 757713,"30 Sembawang Dr, #01-23/24 Sun Plaza, Singapore 757713",3.3,188
17723,Nature Vegetarian Delights (Hougang),"['Chinese', 'European', 'Japanese', 'Vegetarian', 'Western']",Chinese,European,Japanese,Restaurant,#01-803  Hougang Ave 7 530356,"756 Upper Serangoon Rd, #04-01 Upper Serangoon Shopping Centre, Singapore 534626",4.4,402
17724,Ipoh Lou Yau Bean Sprouts Chicken (Sun Plaza),"['Asian', 'Chinese', 'Malaysian']",Asian,Chinese,Malaysian,Restaurant," Sun Plaza Sembawang Drive, #01-27A 757713","30 Sembawang Dr, #01-27A Sun Plaza, Singapore 757713",4.5,174
17725,Fatty Fried Hokkien Prawn Noodle / Carrot Cake (Hougang),"['Asian', 'Chinese', 'Local']",Asian,Chinese,Local,Kiosk or Stall,#01-16 Ci Yuan Hawker Centre Hougang Avenue 9 538776,"51 Hougang Ave 9, #01-16 Ci Yuan Hawker Centre, Singapore 538776",3.5,30
17726,Dessert Stall,['Desserts'],Desserts,,,Kiosk or Stall,#01-10 Ci Yuan Hawker Centre Hougang Avenue 9 538776,"51 Hougang Ave 9, #01-25 Ci Yuan Hawker Centre, Singapore 538776",2.8,5
17727,Leo Satay,"['Asian', 'Chinese', 'Local']",Asian,Chinese,Local,Kiosk or Stall,#01-31 Ci Yuan Hawker Centre Hougang Avenue 9 538776,"3017 Bedok North Street 5, #05-18/19, Singapore 486121",3.8,11
17728,Yang Zhou Restaurant,"['Asian', 'Chinese']",Asian,Chinese,,Restaurant,  Smith Street 058945,"31 Smith St, Singapore 058945",,
17729,Morsi & Sorsi,"['European', 'Italian', 'Snacks']",European,Italian,Snacks,Cafe,#01-02  Telok Ayer Street 048441,,,
17730,MOS Burger (China Square),"['Asian', 'Japanese', 'Western']",Asian,Japanese,Western,Fast Food Place,#01-07 China Square Telok Ayer Street 048441,"51 Telok Ayer St, #01-07, Singapore 048441",4.2,37
17731,Pololi,"['Asian', 'Beer', 'Drinks', 'Fusion', 'Japanese']",Asian,Beer,Drinks,Restaurant,#01-06A  Telok Ayer Street 048441,"51 Telok Ayer St, #01-06A, Singapore 048441",3.6,22
17732,Boost Juice Bars (Sun Plaza),"['Drinks', 'Juices']",Drinks,Juices,,Kiosk or Stall,#01-21 Sun Plaza Sembawang Drive 757713,"30 Sembawang Dr, #01-21 Sun Plaza, Singapore 757713",2.3,8
17733,Chef’s Table by Chef Stephan,['Western'],Western,,,Restaurant,  Tras Street 079000,"61 Tras St, Singapore 079000",4.7,216
17734,Mugiya (Hougang Point),"['Desserts', 'Snacks']",Desserts,Snacks,,Confectionery or Bakery,#01-03 Hougang 1 Hougang Street 91 538692,"1 Hougang Street 91, #01-03 / 06, Singapore 538692",5,2
17735,Fatt Soon Kueh (Kovan Hougang Market and Food Centre),"['Chinese', 'Snacks', 'Teochew']",Chinese,Snacks,Teochew,Kiosk or Stall,#01-17 Kovan Food Centre Hougang Street 21 530209,"209 Hougang Street 21, #01-17, Singapore 530209",4.5,11
17736,Dunkin' Donuts (Sun Plaza),"['Desserts', 'Snacks', 'Western']",Desserts,Snacks,Western,Cafe,#01-27 Sun Plaza Sembawang Drive 757713,"30 Sembawang Dr, #01-27A Sun Plaza, Singapore 757713",3.9,45
17737,Munch House,"['Asian', 'Chinese', 'Local', 'Singaporean']",Asian,Chinese,Local,Restaurant,#01-234  Hougang Central 530810,"920 Tiong Bahru Rd, Singapore 158792",,
17738,Tian Jing La Mian Xiao Long Bao,"['Asian', 'Chinese', 'Dim Sum']",Asian,Chinese,Dim Sum,Kiosk or Stall,#01-37 Ci Yuan Hawker Centre Hougang Avenue 9 538776,"51 Hougang Ave 9, #01-37 Ci Yuan Hawker Centre, Singapore 538776",3.8,5
17739,Thai Jing Jing,"['Asian', 'Indochinese', 'Thai']",Asian,Indochinese,Thai,Kiosk or Stall,#01-116 Multi Storey Car Park Hougang Central 530805,"805 Hougang Central, Singapore 530805",4,1
17740,Hai Quan Sugarcane,['Fruits & Drinks'],Fruits & Drinks,,,Kiosk or Stall,#01-31 Kovan Hougang Market and Food Centre Hougang Street 21 530209,,,
17741,Mr Popiah (Hougang),['Singaporean'],Singaporean,,,Kiosk or Stall,#01-19 Hougang 1 Hougang Street 91 538692,"53 Ang Mo Kio Ave 3, Singapore 569933",2.8,4
17742,BreadTalk (Sun Plaza),"['Desserts', 'Snacks']",Desserts,Snacks,,Cafe,#01-02 Sun Plaza Sembawang Drive 757713,"30 Sembawang Dr, #01-02, Singapore 757713",3.8,58
17743,Teochew Fish Soup Fish Porridge,"['Asian', 'Chinese', 'Teochew']",Asian,Chinese,Teochew,Kiosk or Stall,#01-15 Ci Yuan Hawker Centre Hougang Avenue 9 538776,"51 Hougang Ave 9, #01-15 Ci Yuan Hawker Centre, Singapore 538776",2.8,13
